,ucs_ra,ucs_dec,spectral_type,r_P1,i_P1,z_P1,y_P1,rerr_P1,ierr_P1,zerr_P1,yerr_P1,J_2MASS,Ks_2MASS,Jerr_2MASS,Kserr_2MASS,W1,W2,W1err,W2err,ucs_pmra,ucs_pmdec,r_i_P1,i_z_P1,z_y_P1,J_Ks_2MASS,w1_w2_all,DES_r,DES_i,DES_z,DES_y,VISTA_J,VISTA_Ks,CAT_W1,CAT_W2
78,7.3011,14.9347,11.0,,22.02,20.53,19.51,,0.07,0.02,0.03,,,,,15.903,16.258,0.059,0.337,4.0,19.0,,1.4899999999999984,1.0199999999999996,,-0.35499999999999865,,21.534581852531215,19.96673104643608,19.418855742616664,,,15.91559421944321,16.277631916342905
79,7.526,-37.6634,9.0,,,,,,,,,15.204,13.885,0.048,0.057,13.634,13.354,0.024,0.029,-86.3,-66.1,,,,1.3190000000000008,0.28000000000000114,,,,,15.107165742739967,13.942433615760502,13.644184369449363,13.385059522255474
80,7.6033,22.7469,10.5,21.44,18.95,17.45,16.46,0.04,0.01,0.01,0.01,14.586,13.181,0.038,,13.097,12.847,0.025,0.027,194.2,-185.0,2.490000000000002,1.5,0.9899999999999984,1.4050000000000011,0.25,21.01959996380666,18.459401630431323,16.902804516704773,16.370955380926812,14.491169725922575,13.242150608719015,13.107298220630174,12.877519635361967
81,7.6256,-14.8427,17.0,,21.67,19.77,18.83,,0.17,0.03,0.02,16.278,14.481,0.111,0.1,13.682,13.326,0.026,0.032,245.0,-28.2,,1.9000000000000021,0.9400000000000013,1.7969999999999988,0.35599999999999987,,20.972192746435734,19.24959363381926,18.744454778110388,16.192304160894455,14.559093181274106,13.691895946457974,13.358427235719027
82,7.6827,31.6589,12.0,22.25,19.98,18.52,17.54,0.07,0.01,0.0,0.01,15.48,14.027,0.054,0.048,13.485,13.133,0.025,0.028,-67.0,-63.8,2.2699999999999996,1.4600000000000009,0.9800000000000004,1.4530000000000012,0.3520000000000003,21.95805393674838,19.510122518830883,17.978162340127668,17.451655260363523,15.38628822816403,14.090225209440046,13.494911126615413,13.165355250799891
83,7.7892,57.8268,19.0,,21.36,18.21,17.0,,0.19,0.01,0.01,14.954,13.215,0.039,0.029,12.422,11.843,0.024,0.021,518.2,-15.2,,3.1499999999999986,1.2100000000000009,1.7390000000000008,0.5790000000000006,,20.014664983949512,17.544932401401034,16.89555803331906,14.866952637352702,13.290586372069527,12.431049652680606,11.879440394960762
84,7.8303,-38.6767,12.5,,,,,,,,,14.101,12.924,0.032,0.034,12.418,12.025,0.024,0.022,558.1,-31.9,,,,1.1770000000000014,0.3929999999999989,,,,,14.000856840275663,12.975296255294115,12.427755530001638,12.058093096221018
85,7.9195,33.5961,19.0,,22.0,19.59,18.59,,0.09,0.01,0.02,16.453,14.49,0.127,0.079,13.755,13.247,0.026,0.03,-17.3,-19.2,,2.41,1.0,1.9629999999999992,0.5080000000000009,,21.038001419341356,19.037446693281876,18.500255501490095,16.371172314479487,14.575267842101008,13.764319100475195,13.282162662646128
86,7.9782,6.8296,7.0,19.33,16.56,15.23,14.44,0.02,0.01,0.0,0.0,12.82,11.718,0.024,0.023,11.504,11.286,0.022,0.022,279.0,42.09,2.7699999999999996,1.3299999999999983,0.7900000000000009,1.1020000000000003,0.21799999999999997,18.74611308915356,16.15746540612945,14.789960985162718,14.364952969661125,12.718109180523388,11.766054691667504,11.514419661889706,11.315943756008894
87,8.0212,2.3172,11.5,20.88,18.67,17.3,16.34,0.05,0.0,0.0,0.01,14.324,12.802,0.026,0.032,12.462,12.223,0.023,0.025,406.7,-326.8,2.2099999999999973,1.370000000000001,0.9600000000000009,1.5220000000000002,0.238999999999999,20.62308683845976,18.24674451772989,16.768877986973465,16.253055019236957,14.231896075136122,12.868207447976529,12.472339966063139,12.253321676834348
88,8.1294,-49.7811,28.5,,,,,,,,,,18.586,,0.243,17.669,15.076,0.167,0.068,-379.3,-858.1,,,,,2.593,,,,,,,17.67040644340878,15.148684801744873
89,8.1796,-22.6242,11.0,21.69,19.67,18.2,17.19,0.14,0.01,0.0,0.01,15.388,13.962,0.049,0.051,13.694,13.441,0.026,0.032,98.2,-12.5,2.0199999999999996,1.4700000000000024,1.009999999999998,1.4260000000000002,0.2530000000000001,21.54402436054579,19.194942296730993,17.642088869858977,17.09955562205338,15.293659070653211,14.024058246534466,13.704286835512095,13.471573624051318
90,8.2327,-44.0849,10.0,,,,,,,,,14.776,13.269,0.035,0.037,12.839,12.524,0.024,0.024,128.0,-97.4,,,,1.5069999999999997,0.3150000000000013,,,,,14.683546543185667,13.334559135251208,12.849051543071749,12.555689390297898
91,8.2473,14.1769,19.0,,,20.04,18.82,,,0.04,0.04,16.83,14.946,0.169,0.109,14.286,13.729,0.029,0.039,273.0,39.0,,,1.2199999999999989,1.8839999999999986,0.5570000000000004,,,19.369574577978135,18.714858153882346,16.746331446207094,15.027853395080976,14.295133143546535,13.765044477905523
92,8.3495,-15.3586,14.0,21.77,19.83,18.4,17.47,0.12,0.01,0.01,0.02,15.286,13.41,0.056,0.039,12.819,12.497,0.024,0.025,302.2,23.1,1.9400000000000013,1.4299999999999997,0.9299999999999997,1.8759999999999994,0.32200000000000095,21.67073489616096,19.37566318513055,17.884951457242156,17.385154657547105,15.202145029166854,13.491507628294137,12.829024977796227,12.528815363906384
93,8.4098,28.4588,13.0,,20.92,19.04,17.89,,0.03,0.03,0.01,15.893,14.804,0.071,0.089,13.902,13.531,0.026,0.031,-252.3,-202.7,,1.8800000000000026,1.1499999999999986,1.0890000000000004,0.37099999999999866,,20.232553190635514,18.407079341938417,17.789757309939358,15.790806252832995,14.851492820638892,13.911839020867566,13.56369717916578
94,8.5116,-0.869,29.0,,,,,,,,,,,,,17.007,14.544,0.133,0.062,-16.7,-358.8,,,,,2.463000000000001,,,,,,,17.008899798525633,14.61434529187301
95,8.6792,-41.0407,11.5,,,,,,,,,15.707,14.084,0.067,0.056,13.52,13.117,0.025,0.028,108.5,-58.4,,,,1.623000000000001,0.4029999999999987,,,,,15.617249590269184,14.154572753660366,13.529717579608034,13.150273058518854
96,8.7144,5.3846,26.5,,,19.98,18.1,,,0.02,0.01,15.535,16.243,0.045,,15.088,12.552,0.037,0.025,672.6,184.7,,,1.879999999999999,-0.7079999999999984,2.5359999999999996,,,18.955958232066916,17.948666111059097,15.390932325168514,16.212824956145273,15.089622760652322,12.623659016647208
97,8.7378,-7.1011,13.0,,20.43,18.8,17.79,,0.02,0.01,0.02,15.531,13.942,0.06,0.065,13.292,12.931,0.025,0.028,201.0,-163.2,,1.629999999999999,1.0100000000000016,1.5890000000000004,0.36100000000000065,,19.872058743132758,18.24208886985898,17.699555622053378,15.440457317848153,14.011103244816303,13.301876971261171,12.963517216867944
98,8.8518,14.7944,10.0,,21.18,19.61,18.71,,0.06,0.03,0.04,16.951,15.692,0.177,,15.171,14.914,0.04,0.075,134.0,-31.0,,1.5700000000000003,0.8999999999999986,1.2590000000000003,0.2569999999999997,,20.653140075732093,19.111024927510847,18.627254295857252,16.85276761493815,15.746840364859212,15.181271655354651,14.944645608970452
99,9.0386,24.2287,15.5,,22.55,20.85,19.67,,0.09,0.06,0.07,17.033,15.657,0.203,0.195,14.803,14.471,0.031,0.054,15.0,-32.0,,1.6999999999999993,1.1799999999999997,1.3760000000000012,0.33200000000000074,,21.95579718843353,20.201005871669725,19.56765767162921,16.937493964151695,15.716897204116727,14.812987027402624,14.50299532620422
100,9.0671,18.3529,13.5,19.51,17.19,15.58,14.54,0.03,0.0,0.01,0.01,12.466,11.058,0.027,0.021,10.536,10.245,0.024,0.019,901.6,124.02,2.3200000000000003,1.6100000000000012,1.040000000000001,1.4079999999999995,0.29100000000000037,19.1888598519889,16.642419187332536,15.006015399590286,14.447455983743227,12.371239632312665,11.11928027126408,10.546142624016397,10.276257480783093
101,9.3171,-0.9014,13.0,,22.8,21.48,20.39,,0.11,0.09,0.09,,,,,16.11,15.867,0.068,0.179,,,,1.3200000000000003,1.0899999999999999,,0.24299999999999855,,22.40264562822934,20.8792262824758,20.293956586559652,,,16.120324785905698,15.897393661753483
102,9.4294,-58.773,10.0,,,,,,,,,15.374,13.585,0.051,0.045,13.149,12.768,0.025,0.025,89.0,-49.6,,,,1.7889999999999997,0.38099999999999845,,,,,15.288117743854217,13.662747414487269,13.158801070473963,12.800877141463616
103,9.5621,-64.0647,8.2,,,,,,,,,14.523,13.395,0.032,0.034,12.924,12.567,0.023,0.023,86.4,-48.2,,,,1.1280000000000001,0.3569999999999993,,,,,14.421715035904176,13.44417843372473,12.933892151418613,12.59944523194881
104,9.6211,27.9811,29.0,,,,,,,,,,,,,17.448,14.363,0.145,0.043,-15.4,96.3,,,,,3.085000000000001,,,,,,,17.44753928404347,14.444538946798389
105,9.6279,84.0882,26.0,,,,20.11,,,,0.13,17.53,16.5,0.06,,17.315,15.225,0.108,0.061,,,,,,1.0300000000000011,2.0900000000000016,,,,,17.426431427161205,16.544942790585957,17.318315348207058,15.288632698163736
106,9.6833,13.7276,11.0,22.77,20.3,18.81,17.8,0.15,0.02,0.01,0.02,15.908,14.758,0.069,0.102,14.426,14.245,0.03,0.045,41.0,-46.4,2.469999999999999,1.490000000000002,1.009999999999998,1.1500000000000004,0.18100000000000094,22.361277597710455,19.814581852531212,18.252088869858976,17.70955562205338,15.807227682764843,14.808129292388536,14.43656007834604,14.2742778955069
107,9.8288,21.2547,27.5,,,,18.22,,,,0.04,16.595,16.734,0.03,0.03,,,,,-462.06,-369.81,,,,-0.1390000000000029,,,,,,16.464191237155763,16.728417618859172,,
108,10.1039,9.0152,27.0,,,20.85,18.91,,,0.08,0.04,16.502,15.738,0.123,,15.985,13.826,0.065,0.049,-52.3,-53.0,,,1.9400000000000013,0.7639999999999993,2.158999999999999,,,19.79381129152953,18.7544668344388,16.392233060573137,15.771446044923573,15.988053490491188,13.890874438018804
109,10.1267,9.2569,24.3,,,,,,,,,,,,,,,,,-60.0,-90.0,,,,,,,,,,,,,
110,10.2461,15.4789,11.0,,20.56,19.2,18.33,,0.04,0.01,0.02,16.96,15.601,0.213,0.226,15.073,14.828,0.036,0.075,127.0,-60.0,,1.3599999999999994,0.870000000000001,1.359,0.245000000000001,,20.14192473982978,18.717098397779537,18.2493539341674,16.86409782794118,15.660162449694695,15.083317195826977,14.85842965421305
111,10.2945,9.3556,13.5,,,,,,,,,,,,,,,,,-122.63,-103.15,,,,,,,,,,,,,
112,10.3409,35.787,9.0,,20.21,18.7,17.82,,0.04,0.01,0.01,15.935,15.166,0.082,0.121,14.743,14.454,0.032,0.049,-118.7,-53.0,,1.5100000000000016,0.879999999999999,0.7690000000000001,0.2889999999999997,,19.714221408331433,18.211740574356643,17.738654054730684,15.825349571223294,15.199662149165349,14.75315021409512,14.485221488323527
113,10.3975,-56.3536,8.0,,,,,,,,,11.964,10.864,0.023,0.019,10.632,10.366,0.023,0.02,111.4,-64.6,,,,1.0999999999999996,0.266,,,,,11.862062576263328,10.911968249970796,10.642237500000407,10.396807575038505
114,10.4773,13.6932,10.0,21.06,18.75,17.22,16.28,0.06,0.01,0.01,0.01,14.454,13.236,0.034,0.025,12.878,12.591,0.024,0.026,-196.0,-169.0,2.3099999999999987,1.5300000000000011,0.9399999999999977,1.218,0.2870000000000008,20.744698668940796,18.243860964131652,16.69959363381926,16.19445477811039,14.354812227606907,13.289068310076665,12.88815780417384,12.62218549586396
115,10.5285,-58.6733,26.6,,,,,,,,,,,,,18.859,15.601,0.493,0.099,120.0,-140.0,,,,,3.258000000000001,,,,,,,18.85788274223412,15.685652294550948
116,10.5882,14.9899,11.0,,21.02,19.45,18.47,,0.04,0.02,0.04,16.679,15.579,0.155,0.202,15.395,15.165,0.043,0.091,117.0,2.0,,1.5700000000000003,0.9800000000000004,1.0999999999999979,0.23000000000000043,,20.493140075732093,18.908162340127667,18.381655260363523,16.577062576263323,15.626968249970796,15.405374121417381,15.195159710766296
117,10.7468,11.7029,9.8,21.68,18.96,17.45,16.52,0.04,0.01,0.0,0.01,14.754,13.514,0.038,0.028,13.252,12.921,0.024,0.027,86.3,-85.7,2.719999999999999,1.5100000000000016,0.9299999999999997,1.2400000000000002,0.3310000000000013,21.125307173913043,18.464221408331433,16.934951457242157,16.435154657547105,14.655324874467572,13.56801916874047,13.261990822441984,12.952977329974436
118,10.8589,22.3579,11.0,21.39,18.53,17.12,16.4,0.04,0.01,0.0,0.01,14.871,13.931,0.04,0.063,13.688,13.373,0.025,0.031,172.1,-405.5,2.8599999999999994,1.4100000000000001,0.7200000000000024,0.9400000000000013,0.3150000000000013,20.753563736586496,18.08602362933033,16.717465749123,16.329852125718137,14.765334235458477,13.972052914234022,13.698051543071749,13.404689390297898
119,10.881,20.9087,6.5,18.72,16.57,15.63,15.22,0.01,0.0,0.0,0.0,13.954,13.146,0.027,0.043,12.968,12.699,0.024,0.025,628.3,-203.92,2.1499999999999986,0.9399999999999995,0.41000000000000014,0.8079999999999998,0.26900000000000013,18.498119740171138,16.36949406802515,15.393558275232817,15.17154838825633,13.845258354294476,13.181347762251187,12.978226114882327,12.729861563727855
120,10.9818,14.1883,10.0,,21.7,20.27,19.25,,0.06,0.05,0.03,,,,,15.512,15.163,0.042,0.088,-13.0,-9.0,,1.4299999999999997,1.0199999999999996,,0.3490000000000002,,21.24566318513055,19.70673104643608,19.158855742616662,,,15.521922511733496,15.195301262110542
121,11.0138,2.4698,17.0,,21.81,20.51,19.59,,0.1,0.02,0.07,16.997,14.876,0.187,0.105,14.016,13.445,0.027,0.036,105.0,-62.0,,1.2999999999999972,0.9200000000000017,2.1210000000000004,0.5709999999999997,,21.423006072429118,20.000309280665054,19.505854536983822,16.91885405102428,14.968096736141069,14.02508001299549,13.481296425122494
122,11.1786,-3.7851,22.0,,,19.81,18.3,,,0.04,0.02,16.343,15.186,0.093,0.139,14.754,13.73,0.034,0.039,180.2,79.0,,,1.509999999999998,1.157,1.0239999999999991,,,18.984197698714112,18.174561650217584,16.242390797675053,15.23643183832702,14.761360860165231,13.774448717214451
123,11.3392,16.5791,12.0,20.08,17.75,16.25,15.24,0.01,0.0,0.0,0.0,13.059,11.366,0.022,0.021,10.782,10.398,0.023,0.02,358.9,-48.07,2.3299999999999983,1.5,1.0099999999999998,1.6929999999999996,0.38400000000000034,19.753021035037,17.259401630431324,15.692088869858978,15.149555622053377,12.970880739371305,11.439598213045205,10.791789685355882,10.430931130152965
124,11.417,13.8421,7.5,21.65,20.34,19.74,19.3,0.07,0.03,0.02,0.19,,,,,16.986,16.824,0.115,,115.0,-77.0,1.3099999999999987,0.6000000000000014,0.4399999999999977,,0.16199999999999903,21.91858036413043,20.3156216194214,19.487484804964122,19.249448749946186,,,16.99663218409389,16.852935967141015
125,11.4276,36.1947,25.0,,,20.35,18.62,,,0.04,0.02,16.145,15.798,0.078,0.199,15.317,13.734,0.036,0.032,-88.0,-166.0,,,1.7300000000000004,0.34699999999999953,1.5830000000000002,,,19.406325583410375,18.479164302609835,16.025516072350495,15.813422951159612,15.322239433162775,13.788508609663467
126,11.5646,2.8669,9.7,21.3,18.66,17.18,16.24,0.04,0.01,0.01,0.0,14.401,13.286,0.033,0.035,12.997,12.686,0.026,0.028,95.1,-116.9,2.6400000000000006,1.4800000000000004,0.9400000000000013,1.1150000000000002,0.31099999999999994,20.792017709528213,18.179762074631103,16.65959363381926,16.154454778110388,14.299412108213783,13.334616562696116,13.00706672322919,12.717617405378766
127,11.7017,7.2549,9.0,21.04,18.51,16.9,15.89,0.06,0.01,0.01,0.0,13.885,12.546,0.028,0.026,12.091,11.644,0.024,0.022,96.8,-60.2,2.5299999999999976,1.610000000000003,1.009999999999998,1.3390000000000004,0.4469999999999992,20.596244695999076,17.962419187332536,16.342088869858976,15.799555622053377,13.788631785340574,12.604298032727597,12.100550597876177,11.678064892629331
128,11.7517,68.0651,17.0,,21.16,19.02,18.03,,0.11,0.03,0.02,15.604,13.053,0.068,0.029,11.881,11.261,0.023,0.02,380.7,-204.2,,2.1400000000000006,0.9899999999999984,2.5509999999999984,0.620000000000001,,20.337867416038378,18.472804516704773,17.940955380926813,15.535873966937316,13.163681700933644,11.88989405606683,11.298178240381887
129,11.8076,-37.176,14.0,,,,,,,,,16.233,14.985,0.086,0.129,14.281,13.999,0.028,0.036,353.0,-471.0,,,,1.248000000000001,0.28200000000000003,,,,,16.134511291507813,15.039364935527308,14.291176779370643,14.030095514715041
130,11.9893,15.7781,22.0,,,,19.98,,,,0.17,,,,,15.515,14.864,0.043,0.068,147.0,-12.0,,,,,0.6509999999999998,,,,,,,15.523776409846658,14.901736123505179
131,12.3611,-6.5968,8.5,20.19,17.46,16.01,15.09,0.01,0.0,0.0,0.0,13.342,12.103,0.023,0.023,11.81,11.541,0.022,0.022,-102.6,-105.1,2.7300000000000004,1.4499999999999993,0.9200000000000017,1.2390000000000008,0.26900000000000013,19.629468356961148,16.99530274093077,15.500309280665054,15.005854536983819,13.243301572337542,12.156975947892114,11.820226114882328,11.571861563727856
132,12.3691,4.6836,19.0,,21.65,19.0,17.95,,0.16,0.01,0.02,15.854,14.17,0.067,0.066,13.432,12.961,0.025,0.029,308.0,237.0,,2.6499999999999986,1.0500000000000007,1.6839999999999993,0.4710000000000001,,20.563676088944,18.42065757616739,17.856756104306513,15.765671020201031,14.24320922541001,13.441459516931529,12.995496802144137
133,12.4415,21.8556,28.5,,,21.0,19.36,,,0.03,0.04,16.72,15.86,0.16,,15.92,13.03,0.06,0.028,-483.2,-46.5,,,1.6400000000000006,0.8599999999999994,2.8900000000000006,,,20.104545994216448,19.225463217540277,16.612470065056048,15.897595246365636,15.920279316718744,13.108029681990592
134,12.5877,-33.3747,27.0,,,,,,,,,15.928,15.241,0.07,0.185,15.6,13.582,0.038,0.03,1150.5,939.1,,,,0.6870000000000012,2.017999999999999,,,,,15.816438796560808,15.271118039600253,15.603588591041005,13.64433696961932
135,12.6017,-15.6387,11.0,20.59,18.05,16.49,15.55,0.02,0.01,0.0,0.0,13.779,12.647,0.023,0.027,12.325,12.071,0.024,0.024,-214.7,-484.3,2.539999999999999,1.5600000000000023,0.9399999999999977,1.1319999999999997,0.25399999999999956,20.14040587904718,17.528320297831986,15.969593633819258,15.464454778110388,13.677808244424298,12.696351317118149,12.335283040472731,12.101591620281102
136,12.659,-0.0605,12.0,,22.62,21.02,19.87,,0.12,0.11,0.1,,,,,15.854,16.101,0.055,0.243,60.0,60.0,,1.6000000000000014,1.1499999999999986,,-0.2469999999999999,,22.077599409432427,20.387079341938417,19.769757309939358,,,15.866184355192287,16.12257550915953
137,12.795,-15.738,13.5,22.47,20.2,18.55,17.51,0.11,0.02,0.02,0.02,15.277,13.466,0.05,0.039,12.743,12.416,0.023,0.025,70.1,-30.1,2.2699999999999996,1.6499999999999986,1.0399999999999991,1.811,0.32699999999999996,22.17805393674838,19.631698298932978,17.97601539959029,17.41745598374323,15.191630390714883,13.544698273151074,12.753006002599424,12.447905345055302
138,13.0515,0.2049,14.5,,21.47,19.82,18.7,,0.09,0.03,0.04,16.361,15.457,0.108,0.157,14.666,14.349,0.033,0.064,-139.0,-176.0,,1.6499999999999986,1.120000000000001,0.9039999999999999,0.31700000000000017,,20.901698298932978,19.203152812207108,18.6018569482495,16.254495358777383,15.49649696369325,14.676043952993028,14.380725382757467
139,13.2279,-27.0999,8.0,20.22,17.72,16.27,15.34,0.02,0.0,0.01,0.0,13.611,12.54,0.026,0.029,12.188,11.894,0.023,0.021,50.5,73.09,2.5,1.4499999999999993,0.9299999999999997,1.0710000000000015,0.2940000000000005,19.793761146854763,17.25530274093077,15.754951457242155,15.255154657547104,13.508386814492448,12.586714845368505,12.198131238898318,11.925311469472446
140,13.3291,-36.5195,13.5,,,,,,,,,14.445,12.937,0.026,0.029,12.346,12.045,0.024,0.022,67.1,-108.3,,,,1.508000000000001,0.30100000000000016,,,,,14.352569845315697,13.002602356099562,12.356104673622795,12.076437443080929
141,13.4546,-1.2319,10.0,,21.46,20.12,19.19,,0.04,0.05,0.04,,,,,,,,,145.0,15.0,,1.3399999999999999,0.9299999999999997,,,,21.05228518402956,19.60495145724216,19.105154657547107,,,,
142,13.5274,-0.5173,11.0,,20.07,18.68,17.66,,0.04,0.01,0.01,15.731,14.38,0.053,0.074,13.997,13.757,0.028,0.045,193.0,-161.8,,1.3900000000000006,1.0199999999999996,1.350999999999999,0.2400000000000002,,19.63638407353011,18.11673104643608,17.568855742616662,15.634911410900937,14.438816682907856,14.007336171023779,13.787339673064132
143,13.7736,1.5769,12.0,,21.27,19.69,18.67,,0.06,0.02,0.03,16.436,14.438,0.114,0.069,13.708,13.252,0.026,0.031,71.0,-54.0,,1.5799999999999983,1.0199999999999996,1.9979999999999993,0.4559999999999995,,20.737959853632205,19.12673104643608,18.578855742616664,16.35498788903055,14.524780571793427,13.717516442521934,13.286226858697384
144,13.9345,25.1066,6.5,18.27,16.57,15.8,15.5,0.0,0.0,0.01,0.01,14.259,13.573,0.027,0.036,13.362,13.112,0.024,0.028,590.5,12.94,1.6999999999999993,0.7699999999999996,0.3000000000000007,0.6859999999999999,0.25,18.310866503006473,16.457557843723276,15.622494332884687,15.459247062060205,14.147415494430776,13.603074818751898,13.372298220630174,13.142519635361968
145,14.1511,-1.1921,11.5,,21.99,20.42,19.4,,0.14,0.03,0.05,,,,,16.045,15.758,0.061,0.18,-52.0,-167.0,,1.5699999999999967,1.0200000000000031,,0.2870000000000026,,21.463140075732095,19.85673104643608,19.30885574261666,,,16.05515780417384,15.78918549586396
146,14.2731,-8.7734,10.0,22.36,19.87,18.43,17.5,0.08,0.01,0.01,0.02,15.698,14.356,0.058,0.081,14.091,13.8,0.029,0.038,-23.0,-1.9,2.4899999999999984,1.4400000000000013,0.9299999999999997,1.3420000000000005,0.2909999999999986,21.93959996380666,19.410482963030663,17.914951457242157,17.415154657547106,15.601701691730664,14.414427695272662,14.101142624016397,13.831257480783094
147,14.4876,20.2185,17.0,,21.29,19.35,18.29,,0.08,0.05,0.03,16.317,14.974,0.095,0.134,14.317,13.872,0.029,0.039,848.0,-270.0,,1.9399999999999977,1.0600000000000023,1.343,0.4450000000000003,,20.571471858036173,18.765299752744493,18.196056224869796,16.220724993860692,15.032470916121017,14.326558187954898,13.906028900169764
148,14.6773,-6.8567,10.0,20.87,18.61,17.17,16.21,0.03,0.01,0.0,0.01,14.311,12.904,0.026,0.033,12.567,12.265,0.024,0.025,150.1,-128.1,2.2600000000000016,1.4399999999999977,0.9600000000000009,1.407,0.3019999999999996,20.583892753700276,18.15048296303066,16.638877986973466,16.123055019236958,14.216216330182634,12.965237050415725,12.577100878583435,12.296455439310714
149,14.7963,-1.2336,28.5,,,,,,,,,18.339,18.63,0.03,0.05,16.899,13.732,0.118,0.039,884.7,44.0,,,,-0.29100000000000037,3.1670000000000016,,,,,18.204649313391155,18.617848049909234,16.898228090815916,13.815014637640642
150,14.8983,15.1516,10.0,,20.55,19.1,18.11,,0.03,0.02,0.02,16.544,15.172,0.14,0.134,14.902,14.602,0.033,0.058,110.0,40.0,,1.4499999999999993,0.990000000000002,1.3719999999999999,0.29999999999999893,,20.08530274093077,18.55280451670477,18.02095538092681,16.44840075563157,15.231724320723307,14.912108468662154,14.633419446851146
151,15.15,6.3456,10.0,,21.92,20.42,19.44,,0.06,0.04,0.03,,,,,15.854,15.514,0.052,0.12,32.0,-7.0,,1.5,0.9800000000000004,,0.33999999999999986,,21.429401630431325,19.87816234012767,19.351655260363525,,,15.863956667087738,15.546139296042488
152,15.5077,3.928,19.0,,,20.01,18.85,,,0.03,0.04,16.74,15.081,0.131,0.123,14.224,13.646,0.029,0.037,353.2,71.0,,,1.1600000000000001,1.658999999999999,0.5779999999999994,,,19.37172151851552,18.749057430502642,16.65108846695027,15.15312870420114,14.233053447719966,13.68242239873098
153,15.7127,-37.6288,8.0,,,,,,,,,11.13,10.069,0.023,0.021,9.852,9.625,0.023,0.02,1470.13,251.19,,,,1.061,0.2270000000000003,,,,,11.027153793192147,10.115282636884958,9.862385506535464,9.655105722076945
154,15.8529,9.4629,26.1,,,,,,,,,,,,,,,,,-155.0,-90.0,,,,,,,,,,,,,
155,15.8837,19.5935,16.0,,21.31,19.4,18.43,,0.06,0.04,0.02,16.288,14.149,0.08,0.059,13.177,12.705,0.024,0.026,297.0,18.0,,1.9100000000000001,0.9699999999999989,2.139000000000001,0.47199999999999953,,20.60701252433584,18.863520163550568,18.34235513980024,16.210273489364827,14.241874711411455,13.186455721892168,12.73951479837392
156,15.8986,-55.2656,,,,,,,,,,15.4,13.6,0.3,0.2,,,,,82.5,-33.3,,,,1.8000000000000007,,,,,,15.31437406728455,13.67822284381917,,
157,16.0315,-0.8913,15.0,,21.3,19.83,18.7,,0.19,0.02,0.02,16.531,15.327,0.13,0.175,14.682,14.472,0.034,0.055,472.0,-14.0,,1.4700000000000024,1.129999999999999,1.2039999999999988,0.21000000000000085,,20.824942296730992,19.207794988784208,18.601157068812785,16.431485997786478,15.379463218199696,14.692450022204591,14.501799786170624
158,16.3824,14.492,11.0,,22.39,21.05,20.06,,0.09,0.06,0.05,,,,,,,,,-4.0,11.0,,1.3399999999999999,0.990000000000002,,,,21.98228518402956,20.50280451670477,19.97095538092681,,,,
159,16.4903,3.7788,24.0,,,,,,,,,,,,,,,,,-70.0,-10.0,,,,,,,,,,,,,
160,16.5952,-59.5551,10.0,,,,,,,,,14.33,13.005,0.035,0.041,12.791,12.521,0.024,0.024,48.4,-191.3,,,,1.3249999999999993,0.2699999999999996,,,,,14.233305555520149,13.062692940850631,12.801222319842967,12.551879559957639
161,16.6555,15.3153,8.0,21.11,18.26,16.79,15.95,0.05,0.01,0.01,0.01,14.358,13.434,0.031,0.053,13.105,12.747,0.025,0.026,-343.8,-220.2,2.849999999999998,1.4700000000000024,0.8399999999999999,0.9240000000000013,0.35800000000000054,20.479402553538392,17.784942296730993,16.32317186804823,15.871453572477545,14.251961401377992,13.474361380660346,13.114888356379252,12.779463228178592
162,16.817,-15.2994,7.0,19.44,16.81,15.59,14.89,0.01,0.0,0.0,0.01,13.337,12.277,0.022,0.023,12.105,11.832,0.024,0.022,-30.1,26.1,2.6300000000000026,1.2199999999999989,0.6999999999999993,1.0600000000000005,0.2729999999999997,18.93785652648011,16.464447849228236,15.198181395968794,14.82125188459157,13.234130491062114,12.323239416036602,12.115210934724885,11.862933548646991
163,16.8292,13.4483,10.0,,20.49,19.02,18.22,,0.03,0.01,0.01,16.576,15.337,0.148,,15.323,14.994,0.037,0.069,285.0,-144.0,,1.4699999999999989,0.8000000000000007,1.2390000000000008,0.3290000000000006,,20.01494229673099,18.57460316173982,18.14425309022441,16.47730157233754,15.390975947892114,15.332998412520704,15.025941337514869
